Nd0,Nd1,Nd,Np0,Np1,Np,Ns0,Ns1,Ns,Out_e0,Out_e1,Out_e,ψ0,ψ1,ψ,First_IE0,First_IE1,First_IE,CN,L_bond,R0,R1,R,ΔGH
0.0,3.0,0.0,3.0,6.0,4.54715,2.0,2.0,2.0,5.0,5.0,5.0,3.04,1.63,2.09152,14.534,6.74,9.16537,1.0,1.308729,0.71,1.53,1.125429,-0.885485035
0.0,0.0,0.0,3.779763,3.958524,3.890519,2.0,2.0,2.0,5.0,5.0,5.0,2.469704,2.369186,2.406392,11.249764,10.687966,10.895275,6.0,1.880513,0.91707,0.965232,0.946882,0.206204955
0.0,5.0,0.0,3.0,6.0,5.223303,2.0,2.0,2.0,5.0,7.0,6.544439,3.04,1.9,2.087265,14.534,7.88,8.906314,3.333333333,1.02085,0.71,1.51,1.298474,-0.925011645
0.0,5.0,0.0,3.0,6.0,5.223303,2.0,2.0,2.0,5.0,7.0,6.544439,3.04,1.9,2.087265,14.534,7.88,8.906314,3.333333333,1.02078,0.71,1.51,1.298474,-0.924033325
0.0,5.0,0.0,3.0,6.0,5.223303,2.0,2.0,2.0,5.0,7.0,6.544439,3.04,1.9,2.087265,14.534,7.88,8.906314,3.333333333,1.020186,0.71,1.51,1.298474,-0.924244455
0.0,5.0,0.0,3.0,6.0,5.223303,2.0,2.0,2.0,5.0,7.0,6.544439,3.04,1.9,2.087265,14.534,7.88,8.906314,3.333333333,1.020781,0.71,1.51,1.298474,-0.924033325
5.0,5.0,5.0,6.0,6.0,6.0,2.0,2.0,2.0,7.0,7.0,7.0,1.9,1.9,1.9,7.88,7.88,7.88,4.6,1.720176,1.51,1.51,1.51,-0.572545885
5.0,5.0,5.0,6.0,6.0,6.0,2.0,2.0,2.0,7.0,7.0,7.0,1.9,1.9,1.9,7.88,7.88,7.88,6.909090909,1.694,1.51,1.51,1.51,-0.285943545
5.0,5.0,5.0,6.0,6.0,6.0,2.0,2.0,2.0,7.0,7.0,7.0,1.9,1.9,1.9,7.88,7.88,7.88,4.0,1.868449,1.51,1.51,1.51,-0.817454805
4.0,0.0,0.0,6.0,3.0,3.567621,2.0,2.0,2.0,6.0,5.0,5.233176,2.16,3.04,2.791056,7.099,14.534,12.150332,3.0,1.935538,1.54,0.71,0.861636,-0.799665135
5.0,5.0,5.0,6.0,6.0,6.0,2.0,2.0,2.0,7.0,7.0,7.0,1.9,1.9,1.9,7.88,7.88,7.88,4.6,1.718316,1.51,1.51,1.51,-0.573213965
5.0,0.0,0.0,6.0,3.0,4.242641,2.0,2.0,2.0,7.0,5.0,5.91608,1.9,3.04,2.403331,7.88,14.534,10.701772,1.428571429,1.930124,1.51,0.71,1.035423,-0.828496505
5.0,0.0,0.0,6.0,3.0,3.779763,2.0,2.0,2.0,7.0,5.0,5.593445,1.9,3.04,2.599163,7.88,14.534,11.851287,2.857142857,1.886021,1.51,0.71,0.913057,-0.515796235
5.0,0.0,0.0,6.0,3.0,3.779763,2.0,2.0,2.0,7.0,5.0,5.593445,1.9,3.04,2.599163,7.88,14.534,11.851287,2.857142857,1.887155,1.51,0.71,0.913057,-0.515187205
5.0,0.0,0.0,6.0,3.0,4.242641,2.0,2.0,2.0,7.0,5.0,5.91608,1.9,3.04,2.403331,7.88,14.534,10.701772,1.428571429,1.930117,1.51,0.71,1.035423,-0.828496515
5.0,0.0,0.0,6.0,3.0,4.242641,2.0,2.0,2.0,7.0,5.0,5.91608,1.9,3.04,2.403331,7.88,14.534,10.701772,1.428571429,1.925566,1.51,0.71,1.035423,-0.829049875
4.0,0.0,0.0,6.0,3.0,3.567621,2.0,2.0,2.0,6.0,5.0,5.233176,2.16,3.04,2.791056,7.099,14.534,12.150332,3.0,1.927073,1.54,0.71,0.861636,-0.809651985
5.0,0.0,0.0,6.0,3.0,4.242641,2.0,2.0,2.0,7.0,5.0,5.91608,1.9,3.04,2.403331,7.88,14.534,10.701772,1.428571429,1.928951,1.51,0.71,1.035423,-0.828269015
0.0,5.0,0.0,3.0,6.0,4.762203,2.0,2.0,2.0,5.0,7.0,6.257325,3.04,1.9,2.222253,14.534,7.88,9.663754,2.181818182,1.522757,0.71,1.51,1.174187,1.241514625
5.0,5.0,5.0,6.0,6.0,6.0,2.0,2.0,2.0,7.0,7.0,7.0,1.9,1.9,1.9,7.88,7.88,7.88,4.6,1.718326,1.51,1.51,1.51,-0.573213955
5.0,5.0,5.0,6.0,6.0,6.0,2.0,2.0,2.0,7.0,7.0,7.0,1.9,1.9,1.9,7.88,7.88,7.88,6.909090909,1.694003,1.51,1.51,1.51,-0.285943535
5.0,5.0,5.0,6.0,6.0,6.0,2.0,2.0,2.0,7.0,7.0,7.0,1.9,1.9,1.9,7.88,7.88,7.88,3.777777778,1.702323,1.51,1.51,1.51,-0.394435475
0.0,3.0,0.0,3.0,6.0,4.54715,2.0,2.0,2.0,5.0,5.0,5.0,3.04,1.63,2.09152,14.534,6.74,9.16537,1.0,1.308732,0.71,1.53,1.125429,-0.885485035
4.0,0.0,0.0,6.0,3.0,3.567621,2.0,2.0,2.0,6.0,5.0,5.233176,2.16,3.04,2.791056,7.099,14.534,12.150332,3.0,1.926433,1.54,0.71,0.861636,-0.801889595
7.0,0.0,0.0,6.0,3.0,4.242641,2.0,2.0,2.0,9.0,5.0,6.708204,1.91,3.04,2.409647,7.16,14.534,10.201149,1.333333333,1.773426,1.26,0.71,0.945833,0.384236895
4.0,4.0,4.0,6.0,6.0,6.0,2.0,2.0,2.0,6.0,6.0,6.0,2.36,2.36,2.36,7.98,7.98,7.98,7.5,1.750746,1.62,1.62,1.62,-0.027413156
4.0,4.0,4.0,6.0,6.0,6.0,2.0,2.0,2.0,6.0,6.0,6.0,2.36,2.36,2.36,7.98,7.98,7.98,7.5,1.992339,1.62,1.62,1.62,-0.863439932
4.0,4.0,4.0,6.0,6.0,6.0,2.0,2.0,2.0,6.0,6.0,6.0,2.36,2.36,2.36,7.98,7.98,7.98,6.954545455,1.970524,1.62,1.62,1.62,-0.879511383
4.0,0.0,0.0,6.0,3.0,3.446095,2.0,2.0,2.0,6.0,5.0,5.185686,2.16,3.04,2.839158,7.099,14.534,12.593532,3.333333333,1.749432,1.54,0.71,0.828917,-0.174645575
7.0,0.0,0.0,6.0,3.0,4.242641,2.0,2.0,2.0,9.0,5.0,6.708204,1.91,3.04,2.409647,7.16,14.534,10.201149,1.333333333,1.69214,1.26,0.71,0.945833,-0.444993165
7.0,0.0,0.0,6.0,3.0,4.242641,2.0,2.0,2.0,9.0,5.0,6.708204,1.91,3.04,2.409647,7.16,14.534,10.201149,0.666666667,1.516512,1.26,0.71,0.945833,-0.126856215
4.0,0.0,0.0,6.0,3.0,3.567621,2.0,2.0,2.0,6.0,5.0,5.233176,2.16,3.04,2.791056,7.099,14.534,12.150332,3.0,1.931833,1.54,0.71,0.861636,-0.808836615
7.0,0.0,0.0,6.0,3.0,4.242641,2.0,2.0,2.0,9.0,5.0,6.708204,1.91,3.04,2.409647,7.16,14.534,10.201149,1.333333333,1.638549,1.26,0.71,0.945833,-0.258603165
4.0,0.0,0.0,6.0,3.0,3.567621,2.0,2.0,2.0,6.0,5.0,5.233176,2.16,3.04,2.791056,7.099,14.534,12.150332,3.0,1.935762,1.54,0.71,0.861636,-0.799955635
7.0,0.0,0.0,6.0,3.0,4.242641,2.0,2.0,2.0,9.0,5.0,6.708204,1.91,3.04,2.409647,7.16,14.534,10.201149,1.333333333,1.641418,1.26,0.71,0.945833,-0.554381505
7.0,0.0,0.0,6.0,3.0,4.242641,2.0,2.0,2.0,9.0,5.0,6.708204,1.91,3.04,2.409647,7.16,14.534,10.201149,1.333333333,1.727946,1.26,0.71,0.945833,0.054478645
7.0,0.0,0.0,6.0,3.0,4.242641,2.0,2.0,2.0,9.0,5.0,6.708204,1.91,3.04,2.409647,7.16,14.534,10.201149,1.666666667,1.7268,1.26,0.71,0.945833,-0.481769855
7.0,0.0,0.0,6.0,3.0,4.242641,2.0,2.0,2.0,9.0,5.0,6.708204,1.91,3.04,2.409647,7.16,14.534,10.201149,0.666666667,1.515825,1.26,0.71,0.945833,-0.125570395
5.0,5.0,5.0,6.0,6.0,6.0,2.0,2.0,2.0,7.0,7.0,7.0,1.9,1.9,1.9,7.88,7.88,7.88,4.5,1.752784,1.51,1.51,1.51,-0.416466415
7.0,0.0,0.0,6.0,3.0,4.242641,2.0,2.0,2.0,9.0,5.0,6.708204,1.91,3.04,2.409647,7.16,14.534,10.201149,1.333333333,1.634392,1.26,0.71,0.945833,-0.258328095
10.0,10.0,10.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,1.78,1.78,1.78,5.786,5.786,5.786,7.5,2.19083,1.42,1.42,1.42,0.994684382
0.0,0.0,0.0,3.779763,3.958524,3.890519,2.0,2.0,2.0,5.0,5.0,5.0,2.469704,2.369186,2.406392,11.249764,10.687966,10.895275,6.0,1.880511,0.91707,0.965232,0.946882,0.206204965
0.0,3.0,0.0,3.0,6.0,4.762203,2.0,2.0,2.0,5.0,5.0,5.0,3.04,1.63,2.006394,14.534,6.74,8.707664,2.4,1.284793,0.71,1.53,1.184533,-1.291898205
3.0,0.0,0.0,6.0,3.0,3.567621,2.0,2.0,2.0,5.0,5.0,5.0,1.63,3.04,2.60137,6.74,14.534,11.993718,3.0,1.835777,1.53,0.71,0.860234,-0.909219855
3.0,0.0,0.0,6.0,3.0,3.446095,2.0,2.0,2.0,5.0,5.0,5.0,1.63,3.04,2.683715,6.74,14.534,12.463502,3.333333333,1.6995,1.53,0.71,0.827837,-0.237760505
3.0,0.0,0.0,6.0,3.0,3.567621,2.0,2.0,2.0,5.0,5.0,5.0,1.63,3.04,2.60137,6.74,14.534,11.993718,3.0,1.835804,1.53,0.71,0.860234,-0.911350035
3.0,0.0,0.0,6.0,3.0,3.446095,2.0,2.0,2.0,5.0,5.0,5.0,1.63,3.04,2.683715,6.74,14.534,12.463502,3.333333333,1.698094,1.53,0.71,0.827837,-0.240795925
3.0,0.0,0.0,6.0,3.0,3.446095,2.0,2.0,2.0,5.0,5.0,5.0,1.63,3.04,2.683715,6.74,14.534,12.463502,3.333333333,1.699572,1.53,0.71,0.827837,-0.240108555
7.0,0.0,0.0,6.0,3.0,4.242641,2.0,2.0,2.0,9.0,5.0,6.708204,1.91,3.04,2.409647,7.16,14.534,10.201149,1.333333333,1.691574,1.26,0.71,0.945833,-0.445233385
3.0,0.0,0.0,6.0,3.0,3.567621,2.0,2.0,2.0,5.0,5.0,5.0,1.63,3.04,2.60137,6.74,14.534,11.993718,3.0,1.835129,1.53,0.71,0.860234,-0.914346135
3.0,0.0,0.0,6.0,3.0,3.446095,2.0,2.0,2.0,5.0,5.0,5.0,1.63,3.04,2.683715,6.74,14.534,12.463502,3.333333333,1.702066,1.53,0.71,0.827837,-0.239526385
0.0,3.0,0.0,3.0,6.0,5.223303,2.0,2.0,2.0,5.0,5.0,5.0,3.04,1.63,1.846396,14.534,6.74,7.859682,3.333333333,1.02824,0.71,1.53,1.312214,-0.487305115
3.0,0.0,0.0,6.0,3.0,3.567621,2.0,2.0,2.0,5.0,5.0,5.0,1.63,3.04,2.60137,6.74,14.534,11.993718,3.0,1.83744,1.53,0.71,0.860234,-0.913704605
0.0,7.0,0.0,4.762203,6.0,5.223303,2.0,2.0,2.0,7.398636,9.0,8.001806,2.230044,1.91,2.096049,9.06575,7.16,8.249117,0.666666667,1.886442,1.040718,1.26,1.123435,1.941184025
7.0,0.0,0.0,6.0,3.0,4.242641,2.0,2.0,2.0,9.0,5.0,6.708204,1.91,3.04,2.409647,7.16,14.534,10.201149,1.333333333,1.64624,1.26,0.71,0.945833,-0.558125015
9.0,9.0,9.0,6.0,6.0,6.0,1.0,1.0,1.0,11.0,11.0,11.0,2.54,2.54,2.54,9.225,9.225,9.225,7.5,1.907744,1.36,1.36,1.36,0.434262344
7.0,0.0,0.0,6.0,3.0,4.242641,2.0,2.0,2.0,9.0,5.0,6.708204,1.91,3.04,2.409647,7.16,14.534,10.201149,0.833333333,1.503644,1.26,0.71,0.945833,-0.121115565
5.0,5.0,5.0,6.0,6.0,6.0,2.0,2.0,2.0,7.0,7.0,7.0,1.9,1.9,1.9,7.88,7.88,7.88,5.777777778,1.85717,1.51,1.51,1.51,-0.081821645
0.0,5.0,0.0,3.0,6.0,5.223303,2.0,2.0,2.0,5.0,7.0,6.544439,3.04,1.9,2.087265,14.534,7.88,8.906314,2.0,1.0231,0.71,1.51,1.298474,-0.456816125
0.0,5.0,0.0,3.0,6.0,4.762203,2.0,2.0,2.0,5.0,7.0,6.257325,3.04,1.9,2.222253,14.534,7.88,9.663754,1.714285714,1.021865,0.71,1.51,1.174187,-1.053344795
0.0,5.0,0.0,3.0,6.0,4.762203,2.0,2.0,2.0,5.0,7.0,6.257325,3.04,1.9,2.222253,14.534,7.88,9.663754,2.666666667,1.401403,0.71,1.51,1.174187,0.389639945
5.0,0.0,0.0,6.0,3.0,3.367386,2.0,2.0,2.0,7.0,5.0,5.288405,1.9,3.04,2.810953,7.88,14.534,13.124275,2.428571429,1.688063,1.51,0.71,0.805152,-0.207132275
5.0,0.0,0.0,6.0,3.0,3.367386,2.0,2.0,2.0,7.0,5.0,5.288405,1.9,3.04,2.810953,7.88,14.534,13.124275,2.428571429,1.687466,1.51,0.71,0.805152,-0.204513705
0.0,0.0,0.0,4.242641,3.779763,3.916535,2.0,2.0,2.0,5.91608,5.593445,5.690797,2.403331,2.599163,2.537265,10.701772,11.851287,11.485019,4.555555556,2.158579,1.035423,0.913057,0.949082,1.055185175
5.0,0.0,0.0,6.0,3.0,3.271523,2.0,2.0,2.0,7.0,5.0,5.21478,1.9,3.04,2.866544,7.88,14.534,13.463339,4.0,1.647128,1.51,0.71,0.780231,0.548560655
0.0,5.0,0.0,3.0,6.0,4.762203,2.0,2.0,2.0,5.0,7.0,6.257325,3.04,1.9,2.222253,14.534,7.88,9.663754,1.714285714,1.02468,0.71,1.51,1.174187,-1.063433355
0.0,0.0,0.0,4.242641,3.779763,3.916535,2.0,2.0,2.0,5.91608,5.593445,5.690797,2.403331,2.599163,2.537265,10.701772,11.851287,11.485019,4.555555556,2.153032,1.035423,0.913057,0.949082,1.055562975
5.0,0.0,0.0,6.0,3.0,3.367386,2.0,2.0,2.0,7.0,5.0,5.288405,1.9,3.04,2.810953,7.88,14.534,13.124275,2.428571429,1.689075,1.51,0.71,0.805152,-0.203077795
4.0,0.0,0.0,6.0,3.0,3.446095,2.0,2.0,2.0,6.0,5.0,5.185686,2.16,3.04,2.839158,7.099,14.534,12.593532,3.333333333,1.729877,1.54,0.71,0.828917,0.134362025
4.0,0.0,0.0,6.0,3.0,3.446095,2.0,2.0,2.0,6.0,5.0,5.185686,2.16,3.04,2.839158,7.099,14.534,12.593532,3.333333333,1.726641,1.54,0.71,0.828917,0.132442705
4.0,0.0,0.0,6.0,3.0,3.779763,2.0,2.0,2.0,6.0,5.0,5.313293,2.16,3.04,2.712691,7.099,14.534,11.446055,2.0,1.916742,1.54,0.71,0.919064,-0.645721715
4.0,0.0,0.0,6.0,3.0,3.446095,2.0,2.0,2.0,6.0,5.0,5.185686,2.16,3.04,2.839158,7.099,14.534,12.593532,3.333333333,1.728228,1.54,0.71,0.828917,0.131907375
0.0,0.0,0.0,4.242641,3.446095,3.657041,2.0,2.0,2.0,5.91608,5.348052,5.504538,2.403331,2.767258,2.657992,10.701772,12.859183,12.201844,2.444444444,1.625849,1.035423,0.825662,0.88083,0.758051695
0.0,0.0,0.0,3.0,5.045378,4.54715,2.0,2.0,2.0,5.0,6.435259,6.118526,3.04,2.136897,2.292987,14.534,9.183135,10.066298,3.571428571,1.02599,0.71,1.250395,1.116579,-1.123484955
0.0,0.0,0.0,4.242641,3.779763,3.916535,2.0,2.0,2.0,5.91608,5.593445,5.690797,2.403331,2.599163,2.537265,10.701772,11.851287,11.485019,4.555555556,2.145398,1.035423,0.913057,0.949082,1.053706505
5.0,0.0,0.0,6.0,3.0,3.367386,2.0,2.0,2.0,7.0,5.0,5.288405,1.9,3.04,2.810953,7.88,14.534,13.124275,3.142857143,1.691037,1.51,0.71,0.805152,0.043779295
0.0,5.0,0.0,3.0,6.0,4.242641,2.0,2.0,2.0,5.0,7.0,5.91608,3.04,1.9,2.403331,14.534,7.88,10.701772,0.5,1.022725,0.71,1.51,1.035423,1.257647645
0.0,5.0,0.0,3.0,6.0,5.045378,2.0,2.0,2.0,5.0,7.0,6.435259,3.04,1.9,2.136897,14.534,7.88,9.183135,2.714285714,1.024726,0.71,1.51,1.250395,-0.236810255
0.0,0.0,0.0,3.0,3.0,3.0,2.0,2.0,2.0,5.0,5.0,5.0,3.04,3.04,3.04,14.534,14.534,14.534,1.0,1.054506,0.71,0.71,0.71,1.442775865
0.0,5.0,0.0,3.0,6.0,5.045378,2.0,2.0,2.0,5.0,7.0,6.435259,3.04,1.9,2.136897,14.534,7.88,9.183135,2.714285714,1.02472,0.71,1.51,1.250395,-0.236810245
0.0,0.0,0.0,3.0,3.0,3.0,2.0,2.0,2.0,5.0,5.0,5.0,3.04,3.04,3.04,14.534,14.534,14.534,1.0,1.042359,0.71,0.71,0.71,1.911592135
10.0,9.136488,9.240211,1.0,4.645011,3.833659,2.0,1.10409,1.189207,3.0,9.136555,7.949226,1.78,2.414208,2.323969,5.786,8.630287,8.209551,5.818181818,1.78104,1.42,1.368414,1.374758,0.861081113
0.0,5.0,0.0,3.0,6.0,4.762203,2.0,2.0,2.0,5.0,7.0,6.257325,3.04,1.9,2.222253,14.534,7.88,9.663754,1.428571429,1.029648,0.71,1.51,1.174187,0.084437955
0.0,5.0,0.0,3.0,6.0,4.762203,2.0,2.0,2.0,5.0,7.0,6.257325,3.04,1.9,2.222253,14.534,7.88,9.663754,1.428571429,1.029649,0.71,1.51,1.174187,0.084437945
0.0,5.0,0.0,3.0,6.0,4.242641,2.0,2.0,2.0,5.0,7.0,5.91608,3.04,1.9,2.403331,14.534,7.88,10.701772,0.5,1.022722,0.71,1.51,1.035423,1.257647635
5.0,0.0,0.0,6.0,3.0,3.367386,2.0,2.0,2.0,7.0,5.0,5.288405,1.9,3.04,2.810953,7.88,14.534,13.124275,2.428571429,1.687249,1.51,0.71,0.805152,-0.206938585
5.0,0.0,0.0,6.0,3.0,3.367386,2.0,2.0,2.0,7.0,5.0,5.288405,1.9,3.04,2.810953,7.88,14.534,13.124275,2.428571429,1.687327,1.51,0.71,0.805152,-0.204321445
0.0,5.0,0.0,3.0,6.0,4.762203,2.0,2.0,2.0,5.0,7.0,6.257325,3.04,1.9,2.222253,14.534,7.88,9.663754,1.714285714,1.025092,0.71,1.51,1.174187,-1.060052155
4.0,0.0,0.0,6.0,3.0,3.446095,2.0,2.0,2.0,6.0,5.0,5.185686,2.16,3.04,2.839158,7.099,14.534,12.593532,3.333333333,1.736228,1.54,0.71,0.828917,-0.059067725
4.0,0.0,0.0,6.0,3.0,3.779763,2.0,2.0,2.0,6.0,5.0,5.313293,2.16,3.04,2.712691,7.099,14.534,11.446055,2.0,1.917771,1.54,0.71,0.919064,-0.648419045
0.0,4.0,0.0,3.0,6.0,5.223303,2.0,2.0,2.0,5.0,6.0,5.785155,3.04,2.16,2.312798,14.534,7.099,8.192846,3.333333333,1.026095,0.71,1.54,1.319071,-0.642575105
0.0,0.0,0.0,3.779763,4.242641,4.037701,2.0,2.0,2.0,5.313293,5.477226,5.406358,2.712691,2.562499,2.625821,11.446055,10.157601,10.691014,3.0,1.997642,0.919064,1.045658,0.989397,-0.081477445
0.0,4.0,0.0,3.0,6.0,4.762203,2.0,2.0,2.0,5.0,6.0,5.646216,3.04,2.16,2.420622,14.534,7.099,9.014186,2.4,1.269548,0.71,1.54,1.189688,-0.396732225
0.0,4.0,0.0,3.0,6.0,4.762203,2.0,2.0,2.0,5.0,6.0,5.646216,3.04,2.16,2.420622,14.534,7.099,9.014186,2.0,1.021112,0.71,1.54,1.189688,-1.663159685
0.0,4.0,0.0,3.0,6.0,4.54715,2.0,2.0,2.0,5.0,6.0,5.578003,3.04,2.16,2.476405,14.534,7.099,9.455236,1.0,1.370598,0.71,1.54,1.129837,-0.565139365
0.0,4.0,0.0,3.0,6.0,3.779763,2.0,2.0,2.0,5.0,6.0,5.313293,3.04,2.36,2.793957,14.534,7.98,11.901209,1.0,1.400928,0.71,1.62,0.934711,-0.525343065
0.0,4.0,0.0,3.0,6.0,4.762203,2.0,2.0,2.0,5.0,6.0,5.646216,3.04,2.16,2.420622,14.534,7.099,9.014186,2.4,1.269547,0.71,1.54,1.189688,-0.396732225
0.0,4.0,0.0,3.0,6.0,4.762203,2.0,2.0,2.0,5.0,6.0,5.646216,3.04,2.16,2.420622,14.534,7.099,9.014186,2.0,1.02111,0.71,1.54,1.189688,-1.663159675
4.0,0.0,0.0,6.0,3.0,3.567621,2.0,2.0,2.0,6.0,5.0,5.233176,2.16,3.04,2.791056,7.099,14.534,12.150332,3.6,1.903976,1.54,0.71,0.861636,-0.579039145
5.0,5.0,5.0,6.0,6.0,6.0,2.0,2.0,2.0,7.0,7.0,7.0,1.9,1.9,1.9,7.88,7.88,7.88,5.777777778,1.857174,1.51,1.51,1.51,-0.081821635
5.0,0.0,0.0,6.0,3.0,4.242641,2.0,2.0,2.0,7.0,5.0,5.91608,1.9,3.04,2.403331,7.88,14.534,10.701772,1.428571429,1.926037,1.51,0.71,1.035423,-0.828240765
5.0,0.0,0.0,6.0,3.0,3.779763,2.0,2.0,2.0,7.0,5.0,5.593445,1.9,3.04,2.599163,7.88,14.534,11.851287,2.857142857,1.88602,1.51,0.71,0.913057,-0.515796245
0.0,5.0,0.0,3.0,6.0,5.223303,2.0,2.0,2.0,5.0,7.0,6.544439,3.04,1.9,2.087265,14.534,7.88,8.906314,2.0,1.023096,0.71,1.51,1.298474,-0.456816115
5.0,0.0,0.0,6.0,3.0,4.242641,2.0,2.0,2.0,7.0,5.0,5.91608,1.9,3.04,2.403331,7.88,14.534,10.701772,1.428571429,1.925568,1.51,0.71,1.035423,-0.829049865
0.0,0.0,0.0,5.223303,3.446095,3.958524,2.0,2.0,2.0,5.785155,5.185686,5.378269,2.312798,2.839158,2.651586,8.192846,12.593532,10.912141,6.0,2.292869,1.319071,0.828917,0.96775,0.105840995
4.0,0.0,0.0,6.0,3.0,3.446095,2.0,2.0,2.0,6.0,5.0,5.185686,2.16,3.04,2.839158,7.099,14.534,12.593532,4.0,1.75607,1.54,0.71,0.828917,0.110451275
4.0,0.0,0.0,6.0,3.0,3.446095,2.0,2.0,2.0,6.0,5.0,5.185686,2.16,3.04,2.839158,7.099,14.534,12.593532,3.333333333,1.728229,1.54,0.71,0.828917,0.131907375
4.0,0.0,0.0,6.0,3.0,3.779763,2.0,2.0,2.0,6.0,5.0,5.313293,2.16,3.04,2.712691,7.099,14.534,11.446055,2.0,1.916737,1.54,0.71,0.919064,-0.645721715
4.0,0.0,0.0,6.0,3.0,3.779763,2.0,2.0,2.0,6.0,5.0,5.313293,2.16,3.04,2.712691,7.099,14.534,11.446055,2.0,1.917441,1.54,0.71,0.919064,-0.648318505
4.0,0.0,0.0,6.0,3.0,3.779763,2.0,2.0,2.0,6.0,5.0,5.313293,2.16,3.04,2.712691,7.099,14.534,11.446055,2.0,1.917773,1.54,0.71,0.919064,-0.648419045
4.0,0.0,0.0,6.0,3.0,3.779763,2.0,2.0,2.0,6.0,5.0,5.313293,2.16,3.04,2.712691,7.099,14.534,11.446055,2.0,1.916261,1.54,0.71,0.919064,-0.647437525
4.0,0.0,0.0,6.0,3.0,3.446095,2.0,2.0,2.0,6.0,5.0,5.185686,2.16,3.04,2.839158,7.099,14.534,12.593532,3.333333333,1.726645,1.54,0.71,0.828917,0.132442715
4.0,0.0,0.0,6.0,3.0,3.446095,2.0,2.0,2.0,6.0,5.0,5.185686,2.16,3.04,2.839158,7.099,14.534,12.593532,3.333333333,1.729884,1.54,0.71,0.828917,0.134362015
4.0,0.0,0.0,6.0,3.0,3.567621,2.0,2.0,2.0,6.0,5.0,5.233176,2.16,3.04,2.791056,7.099,14.534,12.150332,3.6,1.893659,1.54,0.71,0.861636,-0.712512895
4.0,0.0,0.0,6.0,3.0,3.779763,2.0,2.0,2.0,6.0,5.0,5.313293,2.16,3.04,2.712691,7.099,14.534,11.446055,2.0,1.917606,1.54,0.71,0.919064,-0.647934825
4.0,0.0,0.0,6.0,3.0,3.567621,2.0,2.0,2.0,6.0,5.0,5.233176,2.16,3.04,2.791056,7.099,14.534,12.150332,3.6,1.903977,1.54,0.71,0.861636,-0.579039155
4.0,0.0,0.0,6.0,3.0,3.567621,2.0,2.0,2.0,6.0,5.0,5.233176,2.16,3.04,2.791056,7.099,14.534,12.150332,3.6,1.896263,1.54,0.71,0.861636,-0.713323305
4.0,0.0,0.0,6.0,3.0,3.567621,2.0,2.0,2.0,6.0,5.0,5.233176,2.16,3.04,2.791056,7.099,14.534,12.150332,3.6,1.895569,1.54,0.71,0.861636,-0.713864715
4.0,0.0,0.0,6.0,3.0,3.567621,2.0,2.0,2.0,6.0,5.0,5.233176,2.16,3.04,2.791056,7.099,14.534,12.150332,3.6,1.896265,1.54,0.71,0.861636,-0.713323295
4.0,0.0,0.0,6.0,3.0,3.567621,2.0,2.0,2.0,6.0,5.0,5.233176,2.16,3.04,2.791056,7.099,14.534,12.150332,3.6,1.904113,1.54,0.71,0.861636,-0.576892915
4.0,0.0,0.0,6.0,3.0,3.446095,2.0,2.0,2.0,6.0,5.0,5.185686,2.16,3.04,2.839158,7.099,14.534,12.593532,4.0,1.756062,1.54,0.71,0.828917,0.110451265
4.0,0.0,0.0,6.0,3.0,3.567621,2.0,2.0,2.0,6.0,5.0,5.233176,2.16,3.04,2.791056,7.099,14.534,12.150332,3.6,1.893659,1.54,0.71,0.861636,-0.712512905
4.0,0.0,0.0,6.0,3.0,3.779763,2.0,2.0,2.0,6.0,5.0,5.313293,2.16,3.04,2.712691,7.099,14.534,11.446055,2.0,1.917605,1.54,0.71,0.919064,-0.647934825
7.0,0.0,0.0,6.0,3.0,4.242641,2.0,2.0,2.0,9.0,5.0,6.708204,1.91,3.04,2.409647,7.16,14.534,10.201149,1.666666667,1.727023,1.26,0.71,0.945833,-0.375615565
7.0,0.0,0.0,6.0,3.0,4.08237,2.0,2.0,2.0,9.0,5.0,6.492687,1.91,3.04,2.472674,7.16,14.534,10.610378,4.5,1.865419,1.26,0.71,0.916167,-0.414500555
7.0,0.0,0.0,6.0,3.0,4.08237,2.0,2.0,2.0,9.0,5.0,6.492687,1.91,3.04,2.472674,7.16,14.534,10.610378,4.5,1.865416,1.26,0.71,0.916167,-0.414500565
4.0,0.0,0.0,6.0,3.0,3.779763,2.0,2.0,2.0,6.0,5.0,5.313293,2.16,3.04,2.712691,7.099,14.534,11.446055,2.4,1.868955,1.54,0.71,0.919064,-1.498128535
7.0,7.0,7.0,6.0,6.0,6.0,2.0,2.0,2.0,9.0,9.0,9.0,2.28,2.28,2.28,7.46,7.46,7.46,6.954545455,1.872846,1.42,1.42,1.42,-0.312787388
4.0,0.0,0.0,6.0,3.0,3.779763,2.0,2.0,2.0,6.0,5.0,5.313293,2.16,3.04,2.712691,7.099,14.534,11.446055,2.4,1.868954,1.54,0.71,0.919064,-1.498128525
3.0,3.0,3.0,6.0,6.0,6.0,2.0,2.0,2.0,5.0,5.0,5.0,1.5,1.5,1.5,7.89,7.89,7.89,7.5,2.053013,1.7,1.7,1.7,-1.019672595
4.0,0.0,0.0,6.0,3.0,3.779763,2.0,2.0,2.0,6.0,5.0,5.313293,2.16,3.04,2.712691,7.099,14.534,11.446055,2.4,1.903401,1.54,0.71,0.919064,-0.679755255
